chrX	[('chrX', 366835, '+', 14211031338)]	[('chrX', 373545, '+', 14211031338)]	88625	chrX	347445	PPP2R3B
chrX	[('chrX', 41339087, '+', 14211031338)]	[('chrX', 41339857, '+', 14211031338)]	89341	chrX	41192651	DDX3X
chrX	[('chrX', 41339087, '+', 14211031338)]	[('chrX', 41339857, '+', 14211031338)]	89343	chrX	41193415	DDX3X
chrX	[('chrX', 41339087, '+', 14211031338)]	[('chrX', 41339857, '+', 14211031338)]	89344	chrX	41193415	DDX3X
chrX	[('chrX', 41339087, '+', 14211031338)]	[('chrX', 41339857, '+', 14211031338)]	89345	chrX	41193844	DDX3X
chrX	[('chrX', 41454887, '+', 14211031338)]	[('chrX', 41456797, '+', 14211031338)]	89346	chrX	41205129	RN7SL15P
chrX	[('chrX', 41454887, '+', 14211031338)]	[('chrX', 41456797, '+', 14211031338)]	89365	chrX	41583408	GPR82
chrX	[('chrX', 43899354, '+', 14211031338)]	[('chrX', 43901334, '+', 14211031338)]	89373	chrX	43515467	MAOA
chrX	[('chrX', 44897824, '+', 14211031338)]	[('chrX', 44899794, '+', 14211031338)]	89391	chrX	44732757	KDM6A
chrX	[('chrX', 47195521, '+', 14211031338)]	[('chrX', 47198801, '+', 14211031338)]	89439	chrX	47004631	RBM10
chrX	[('chrX', 47195521, '+', 14211031338)]	[('chrX', 47198801, '+', 14211031338)]	89441	chrX	47050260	UBA1
chrX	[('chrX', 47195521, '+', 14211031338)]	[('chrX', 47198801, '+', 14211031338)]	89442	chrX	47053241	UBA1
chrX	[('chrX', 47195521, '+', 14211031338)]	[('chrX', 47198801, '+', 14211031338)]	89449	chrX	47082408	CDK16
chrX	[('chrX', 47540641, '+', 14211031338)]	[('chrX', 47542081, '+', 14211031338)]	89463	chrX	47342970	LINC01560
chrX	[('chrX', 47540641, '+', 14211031338)]	[('chrX', 47542081, '+', 14211031338)]	89464	chrX	47420516	ARAF
chrX	[('chrX', 47540641, '+', 14211031338)]	[('chrX', 47542081, '+', 14211031338)]	89466	chrX	47420621	ARAF
chrX	[('chrX', 48574572, '+', 14211031338)]	[('chrX', 48575172, '+', 14211031338)]	89549	chrX	48439545	AC115618.2
chrX	[('chrX', 48939409, '+', 14211031338)]	[('chrX', 48940989, '+', 14211031338)]	89494	chrX	47863354	ZNF182
chrX	[('chrX', 48939409, '+', 14211031338)]	[('chrX', 48940989, '+', 14211031338)]	89550	chrX	48432879	RBM3
chrX	[('chrX', 48939409, '+', 14211031338)]	[('chrX', 48940989, '+', 14211031338)]	89602	chrX	48815648	OTUD5
chrX	[('chrX', 48939409, '+', 14211031338)]	[('chrX', 48940989, '+', 14211031338)]	89603	chrX	48814318	OTUD5
chrX	[('chrX', 48953140, '+', 14211031338)]	[('chrX', 48956968, '+', 14211031338)]	89600	chrX	48814893	OTUD5
chrX	[('chrX', 48953140, '+', 14211031338)]	[('chrX', 48956968, '+', 14211031338)]	89602	chrX	48815648	OTUD5
chrX	[('chrX', 48953140, '+', 14211031338)]	[('chrX', 48956968, '+', 14211031338)]	89603	chrX	48814318	OTUD5
chrX	[('chrX', 48953140, '+', 14211031338)]	[('chrX', 48956968, '+', 14211031338)]	89655	chrX	49091927	CCDC22
chrX	[('chrX', 49039415, '+', 14211031338)]	[('chrX', 49040453, '+', 14211031338)]	89573	chrX	48660441	HDAC6
chrX	[('chrX', 49039415, '+', 14211031338)]	[('chrX', 49040453, '+', 14211031338)]	89584	chrX	48768933	SLC35A2
chrX	[('chrX', 49039415, '+', 14211031338)]	[('chrX', 49040453, '+', 14211031338)]	89602	chrX	48815648	OTUD5
chrX	[('chrX', 49039415, '+', 14211031338)]	[('chrX', 49040453, '+', 14211031338)]	89603	chrX	48814318	OTUD5
chrX	[('chrX', 49039415, '+', 14211031338)]	[('chrX', 49040453, '+', 14211031338)]	89613	chrX	48901012	TFE3
chrX	[('chrX', 49173483, '+', 14211031338)]	[('chrX', 49174333, '+', 14211031338)]	89603	chrX	48814318	OTUD5
chrX	[('chrX', 53083308, '+', 14211031338)]	[('chrX', 53084538, '+', 14211031338)]	89815	chrX	53123339	KANTR
chrX	[('chrX', 53115388, '+', 14211031338)]	[('chrX', 53116868, '+', 14211031338)]	89823	chrX	53239729	KDM5C
chrX	[('chrX', 53115388, '+', 14211031338)]	[('chrX', 53116868, '+', 14211031338)]	89837	chrX	53461303	HSD17B10
chrX	[('chrX', 53152948, '+', 14211031338)]	[('chrX', 53154498, '+', 14211031338)]	89838	chrX	53461320	HSD17B10
chrX	[('chrX', 53152948, '+', 14211031338)]	[('chrX', 53154498, '+', 14211031338)]	89832	chrX	53449618	SMC1A
chrX	[('chrX', 53188778, '+', 14211031338)]	[('chrX', 53190458, '+', 14211031338)]	89821	chrX	53254604	KDM5C
chrX	[('chrX', 53188778, '+', 14211031338)]	[('chrX', 53190458, '+', 14211031338)]	89832	chrX	53449618	SMC1A
chrX	[('chrX', 53221118, '+', 14211031338)]	[('chrX', 53224738, '+', 14211031338)]	89821	chrX	53254604	KDM5C
chrX	[('chrX', 53221118, '+', 14211031338)]	[('chrX', 53224738, '+', 14211031338)]	89820	chrX	53254358	KDM5C
chrX	[('chrX', 53221118, '+', 14211031338)]	[('chrX', 53224738, '+', 14211031338)]	89822	chrX	53254604	KDM5C
chrX	[('chrX', 53221118, '+', 14211031338)]	[('chrX', 53224738, '+', 14211031338)]	89830	chrX	53449677	SMC1A
chrX	[('chrX', 53682325, '+', 14211031338)]	[('chrX', 53685125, '+', 14211031338)]	89837	chrX	53461303	HSD17B10
chrX	[('chrX', 54481727, '+', 14211031338)]	[('chrX', 54484377, '+', 14211031338)]	89866	chrX	54522599	FGD1
chrX	[('chrX', 54774827, '+', 14211031338)]	[('chrX', 54776587, '+', 14211031338)]	89919	chrX	55478538	MAGEH1
chrX	[('chrX', 54774827, '+', 14211031338)]	[('chrX', 54776587, '+', 14211031338)]	89866	chrX	54522599	FGD1
chrX	[('chrX', 54774827, '+', 14211031338)]	[('chrX', 54776587, '+', 14211031338)]	89868	chrX	54556675	GNL3L
chrX	[('chrX', 54774827, '+', 14211031338)]	[('chrX', 54776587, '+', 14211031338)]	89879	chrX	54834804	MAGED2
chrX	[('chrX', 64195050, '+', 14211031338)]	[('chrX', 64198040, '+', 14211031338)]	89963	chrX	63425624	AMER1
chrX	[('chrX', 65671139, '+', 14211031338)]	[('chrX', 65675639, '+', 14211031338)]	89986	chrX	64887537	MSN
chrX	[('chrX', 65676889, '+', 14211031338)]	[('chrX', 65680129, '+', 14211031338)]	89986	chrX	64887537	MSN
chrX	[('chrX', 65694389, '+', 14211031338)]	[('chrX', 65699469, '+', 14211031338)]	89980	chrX	64754634	LAS1L
chrX	[('chrX', 68652278, '+', 14211031338)]	[('chrX', 68653468, '+', 14211031338)]	90012	chrX	67653647	OPHN1
chrX	[('chrX', 68896807, '+', 14211031338)]	[('chrX', 68898007, '+', 14211031338)]	90029	chrX	68385636	PJA1
chrX	[('chrX', 68995007, '+', 14211031338)]	[('chrX', 68999567, '+', 14211031338)]	90027	chrX	68385280	PJA1
chrX	[('chrX', 70496360, '+', 14211031338)]	[('chrX', 70497170, '+', 14211031338)]	90132	chrX	70586114	TAF1
chrX	[('chrX', 70497220, '+', 14211031338)]	[('chrX', 70498350, '+', 14211031338)]	90114	chrX	70473990	ZMYM3
chrX	[('chrX', 70497220, '+', 14211031338)]	[('chrX', 70498350, '+', 14211031338)]	90132	chrX	70586114	TAF1
chrX	[('chrX', 71181100, '+', 14211031338)]	[('chrX', 71183060, '+', 14211031338)]	90103	chrX	70338573	MED12
chrX	[('chrX', 71181100, '+', 14211031338)]	[('chrX', 71183060, '+', 14211031338)]	90114	chrX	70473990	ZMYM3
chrX	[('chrX', 71181100, '+', 14211031338)]	[('chrX', 71183060, '+', 14211031338)]	90134	chrX	70586155	TAF1
chrX	[('chrX', 71514480, '+', 14211031338)]	[('chrX', 71516020, '+', 14211031338)]	90139	chrX	70752933	OGT
chrX	[('chrX', 71514480, '+', 14211031338)]	[('chrX', 71516020, '+', 14211031338)]	90140	chrX	70752973	OGT
chrX	[('chrX', 71623520, '+', 14211031338)]	[('chrX', 71624220, '+', 14211031338)]	90139	chrX	70752933	OGT
chrX	[('chrX', 71636240, '+', 14211031338)]	[('chrX', 71637610, '+', 14211031338)]	90187	chrX	71792703	HDAC8
chrX	[('chrX', 71636240, '+', 14211031338)]	[('chrX', 71637610, '+', 14211031338)]	90139	chrX	70752933	OGT
chrX	[('chrX', 77742629, '+', 14211031338)]	[('chrX', 77744429, '+', 14211031338)]	90265	chrX	77041702	ATRX
chrX	[('chrX', 78107223, '+', 14211031338)]	[('chrX', 78109863, '+', 14211031338)]	90277	chrX	77166199	ATP7A
chrX	[('chrX', 78107223, '+', 14211031338)]	[('chrX', 78109863, '+', 14211031338)]	90279	chrX	77359671	PGK1
chrX	[('chrX', 78107223, '+', 14211031338)]	[('chrX', 78109863, '+', 14211031338)]	90282	chrX	77380441	PGK1
chrX	[('chrX', 78107223, '+', 14211031338)]	[('chrX', 78109863, '+', 14211031338)]	90284	chrX	77582980	CYSLTR1
chrX	[('chrX', 107682280, '+', 14211031338)]	[('chrX', 107685680, '+', 14211031338)]	90698	chrX	107020308	TSC22D3
chrX	[('chrX', 107682280, '+', 14211031338)]	[('chrX', 107685680, '+', 14211031338)]	90687	chrX	106871745	PRPS1
chrX	[('chrX', 107682280, '+', 14211031338)]	[('chrX', 107685680, '+', 14211031338)]	90695	chrX	107019017	TSC22D3
chrX	[('chrX', 107710030, '+', 14211031338)]	[('chrX', 107713220, '+', 14211031338)]	90691	chrX	106959775	TSC22D3
chrX	[('chrX', 107710030, '+', 14211031338)]	[('chrX', 107713220, '+', 14211031338)]	90693	chrX	106960365	TSC22D3
chrX	[('chrX', 107710030, '+', 14211031338)]	[('chrX', 107713220, '+', 14211031338)]	90695	chrX	107019017	TSC22D3
chrX	[('chrX', 107714750, '+', 14211031338)]	[('chrX', 107715890, '+', 14211031338)]	90666	chrX	106243308	MORC4
chrX	[('chrX', 107722060, '+', 14211031338)]	[('chrX', 107726260, '+', 14211031338)]	90691	chrX	106959775	TSC22D3
chrX	[('chrX', 107722060, '+', 14211031338)]	[('chrX', 107726260, '+', 14211031338)]	90693	chrX	106960365	TSC22D3
chrX	[('chrX', 107726290, '+', 14211031338)]	[('chrX', 107733130, '+', 14211031338)]	90691	chrX	106959775	TSC22D3
chrX	[('chrX', 107749630, '+', 14211031338)]	[('chrX', 107753700, '+', 14211031338)]	90693	chrX	106960365	TSC22D3
chrX	[('chrX', 107749630, '+', 14211031338)]	[('chrX', 107753700, '+', 14211031338)]	90698	chrX	107020308	TSC22D3
chrX	[('chrX', 107754350, '+', 14211031338)]	[('chrX', 107757450, '+', 14211031338)]	90691	chrX	106959775	TSC22D3
chrX	[('chrX', 107763130, '+', 14211031338)]	[('chrX', 107765600, '+', 14211031338)]	90691	chrX	106959775	TSC22D3
chrX	[('chrX', 109925462, '+', 14211031338)]	[('chrX', 109929172, '+', 14211031338)]	90738	chrX	108780105	NXT2
chrX	[('chrX', 110014702, '+', 14211031338)]	[('chrX', 110017072, '+', 14211031338)]	90738	chrX	108780105	NXT2
chrX	[('chrX', 110014702, '+', 14211031338)]	[('chrX', 110017072, '+', 14211031338)]	90749	chrX	109246323	TMEM164
chrX	[('chrX', 112800592, '+', 14211031338)]	[('chrX', 112803812, '+', 14211031338)]	90806	chrX	112084043	AMOT
chrX	[('chrX', 112818152, '+', 14211031338)]	[('chrX', 112819572, '+', 14211031338)]	90807	chrX	112066354	AMOT
chrX	[('chrX', 112832372, '+', 14211031338)]	[('chrX', 112840442, '+', 14211031338)]	90806	chrX	112084043	AMOT
chrX	[('chrX', 112832372, '+', 14211031338)]	[('chrX', 112840442, '+', 14211031338)]	90807	chrX	112066354	AMOT
chrX	[('chrX', 118729237, '+', 14211031338)]	[('chrX', 118731257, '+', 14211031338)]	90882	chrX	117629872	DOCK11
chrX	[('chrX', 118871337, '+', 14211031338)]	[('chrX', 118873457, '+', 14211031338)]	90867	chrX	117107542	KLHL13
chrX	[('chrX', 120242825, '+', 14211031338)]	[('chrX', 120244755, '+', 14211031338)]	90968	chrX	119384607	ZBTB33
chrX	[('chrX', 120242825, '+', 14211031338)]	[('chrX', 120244755, '+', 14211031338)]	90993	chrX	119763850	C1GALT1C1
chrX	[('chrX', 120457595, '+', 14211031338)]	[('chrX', 120460005, '+', 14211031338)]	90993	chrX	119763850	C1GALT1C1
chrX	[('chrX', 120457595, '+', 14211031338)]	[('chrX', 120460005, '+', 14211031338)]	90980	chrX	119603161	LAMP2
chrX	[('chrX', 120457595, '+', 14211031338)]	[('chrX', 120460005, '+', 14211031338)]	90983	chrX	119694555	CUL4B
chrX	[('chrX', 129651443, '+', 14211031338)]	[('chrX', 129654443, '+', 14211031338)]	91087	chrX	128977860	ZDHHC9
chrX	[('chrX', 129651443, '+', 14211031338)]	[('chrX', 129654443, '+', 14211031338)]	91119	chrX	129535943	RBMX2
chrX	[('chrX', 130081536, '+', 14211031338)]	[('chrX', 130083126, '+', 14211031338)]	91103	chrX	129244470	ELF4
chrX	[('chrX', 130703256, '+', 14211031338)]	[('chrX', 130705296, '+', 14211031338)]	91125	chrX	129843287	ENOX2
chrX	[('chrX', 130713406, '+', 14211031338)]	[('chrX', 130716086, '+', 14211031338)]	91125	chrX	129843287	ENOX2
chrX	[('chrX', 130994816, '+', 14211031338)]	[('chrX', 130996436, '+', 14211031338)]	91139	chrX	130411491	IGSF1
chrX	[('chrX', 130994816, '+', 14211031338)]	[('chrX', 130996436, '+', 14211031338)]	91103	chrX	129244470	ELF4
chrX	[('chrX', 133375662, '+', 14211031338)]	[('chrX', 133377472, '+', 14211031338)]	91184	chrX	132549518	GPC4
chrX	[('chrX', 134630790, '+', 14211031338)]	[('chrX', 134632780, '+', 14211031338)]	91232	chrX	134049297	MOSPD1
chrX	[('chrX', 134684390, '+', 14211031338)]	[('chrX', 134686310, '+', 14211031338)]	91256	chrX	134478721	ZNF449
chrX	[('chrX', 134736500, '+', 14211031338)]	[('chrX', 134738610, '+', 14211031338)]	91208	chrX	133594183	HPRT1
chrX	[('chrX', 136028501, '+', 14211031338)]	[('chrX', 136030131, '+', 14211031338)]	91330	chrX	135962884	RBMX
chrX	[('chrX', 136030161, '+', 14211031338)]	[('chrX', 136031761, '+', 14211031338)]	91330	chrX	135962884	RBMX
chrX	[('chrX', 136054661, '+', 14211031338)]	[('chrX', 136057291, '+', 14211031338)]	91253	chrX	134478012	ZNF75D
chrX	[('chrX', 136054661, '+', 14211031338)]	[('chrX', 136057291, '+', 14211031338)]	91287	chrX	135067598	SLC9A6
chrX	[('chrX', 136054661, '+', 14211031338)]	[('chrX', 136057291, '+', 14211031338)]	91300	chrX	135287068	FHL1
chrX	[('chrX', 136054661, '+', 14211031338)]	[('chrX', 136057291, '+', 14211031338)]	91325	chrX	135864247	ARHGEF6
chrX	[('chrX', 136159281, '+', 14211031338)]	[('chrX', 136160401, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136159281, '+', 14211031338)]	[('chrX', 136160401, '+', 14211031338)]	91295	chrX	135251796	FHL1
chrX	[('chrX', 136159281, '+', 14211031338)]	[('chrX', 136160401, '+', 14211031338)]	91297	chrX	135278913	FHL1
chrX	[('chrX', 136159281, '+', 14211031338)]	[('chrX', 136160401, '+', 14211031338)]	91300	chrX	135287068	FHL1
chrX	[('chrX', 136173151, '+', 14211031338)]	[('chrX', 136186771, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136173151, '+', 14211031338)]	[('chrX', 136186771, '+', 14211031338)]	91295	chrX	135251796	FHL1
chrX	[('chrX', 136188211, '+', 14211031338)]	[('chrX', 136191751, '+', 14211031338)]	91299	chrX	135279185	FHL1
chrX	[('chrX', 136188211, '+', 14211031338)]	[('chrX', 136191751, '+', 14211031338)]	91295	chrX	135251796	FHL1
chrX	[('chrX', 136188211, '+', 14211031338)]	[('chrX', 136191751, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136188211, '+', 14211031338)]	[('chrX', 136191751, '+', 14211031338)]	91297	chrX	135278913	FHL1
chrX	[('chrX', 136197131, '+', 14211031338)]	[('chrX', 136206401, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136197131, '+', 14211031338)]	[('chrX', 136206401, '+', 14211031338)]	91300	chrX	135287068	FHL1
chrX	[('chrX', 136744381, '+', 14211031338)]	[('chrX', 136745221, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136745351, '+', 14211031338)]	[('chrX', 136747501, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136745351, '+', 14211031338)]	[('chrX', 136747501, '+', 14211031338)]	91313	chrX	135579670	HTATSF1
chrX	[('chrX', 136745351, '+', 14211031338)]	[('chrX', 136747501, '+', 14211031338)]	91323	chrX	135849502	ARHGEF6
chrX	[('chrX', 136745351, '+', 14211031338)]	[('chrX', 136747501, '+', 14211031338)]	91331	chrX	135956141	RBMX
chrX	[('chrX', 136747591, '+', 14211031338)]	[('chrX', 136748891, '+', 14211031338)]	91323	chrX	135849502	ARHGEF6
chrX	[('chrX', 136747591, '+', 14211031338)]	[('chrX', 136748891, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136747591, '+', 14211031338)]	[('chrX', 136748891, '+', 14211031338)]	91313	chrX	135579670	HTATSF1
chrX	[('chrX', 136747591, '+', 14211031338)]	[('chrX', 136748891, '+', 14211031338)]	91329	chrX	135929956	AL683813.1
chrX	[('chrX', 136751181, '+', 14211031338)]	[('chrX', 136756761, '+', 14211031338)]	91296	chrX	135252085	FHL1
chrX	[('chrX', 136751181, '+', 14211031338)]	[('chrX', 136756761, '+', 14211031338)]	91323	chrX	135849502	ARHGEF6
chrX	[('chrX', 136751181, '+', 14211031338)]	[('chrX', 136756761, '+', 14211031338)]	91329	chrX	135929956	AL683813.1
chrX	[('chrX', 136751181, '+', 14211031338)]	[('chrX', 136756761, '+', 14211031338)]	91334	chrX	135962884	RBMX
chrX	[('chrX', 149492739, '+', 14211031338)]	[('chrX', 149496159, '+', 14211031338)]	91489	chrX	148586877	IDS
chrX	[('chrX', 149525991, '+', 14211031338)]	[('chrX', 149526711, '+', 14211031338)]	91516	chrX	148713381	TMEM185A
chrX	[('chrX', 149525991, '+', 14211031338)]	[('chrX', 149526711, '+', 14211031338)]	91492	chrX	148614449	AC244197.3
chrX	[('chrX', 150506550, '+', 14211031338)]	[('chrX', 150509540, '+', 14211031338)]	91563	chrX	150151879	HMGB3
chrX	[('chrX', 153455762, '+', 14211031338)]	[('chrX', 153456262, '+', 14211031338)]	91831	chrX	153665266	GDI1
chrX	[('chrX', 153456362, '+', 14211031338)]	[('chrX', 153456492, '+', 14211031338)]	91709	chrX	152953554	SLC6A8
chrX	[('chrX', 153456652, '+', 14211031338)]	[('chrX', 153457132, '+', 14211031338)]	91709	chrX	152953554	SLC6A8
chrX	[('chrX', 153457232, '+', 14211031338)]	[('chrX', 153458732, '+', 14211031338)]	91683	chrX	152760397	BGN
chrX	[('chrX', 153487482, '+', 14211031338)]	[('chrX', 153489192, '+', 14211031338)]	91676	chrX	152736089	HAUS7
chrX	[('chrX', 153487482, '+', 14211031338)]	[('chrX', 153489192, '+', 14211031338)]	91683	chrX	152760397	BGN
chrX	[('chrX', 153487482, '+', 14211031338)]	[('chrX', 153489192, '+', 14211031338)]	91716	chrX	152990323	ABCD1
chrX	[('chrX', 153692105, '+', 14211031338)]	[('chrX', 153693035, '+', 14211031338)]	91710	chrX	152954922	SLC6A8
chrX	[('chrX', 153692105, '+', 14211031338)]	[('chrX', 153693035, '+', 14211031338)]	91709	chrX	152953554	SLC6A8
chrX	[('chrX', 153692105, '+', 14211031338)]	[('chrX', 153693035, '+', 14211031338)]	91720	chrX	153059978	IDH3G
chrX	[('chrX', 153692105, '+', 14211031338)]	[('chrX', 153693035, '+', 14211031338)]	91768	chrX	153200468	NAA10
chrX	[('chrX', 153692105, '+', 14211031338)]	[('chrX', 153693035, '+', 14211031338)]	91831	chrX	153665266	GDI1
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91709	chrX	152953554	SLC6A8
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91638	chrX	152082986	ZNF185
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91710	chrX	152954922	SLC6A8
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91715	chrX	152989549	BCAP31
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91720	chrX	153059978	IDH3G
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91739	chrX	153060094	SSR4
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91768	chrX	153200468	NAA10
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91774	chrX	153237258	HCFC1
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91831	chrX	153665266	GDI1
chrX	[('chrX', 153696595, '+', 14211031338)]	[('chrX', 153700485, '+', 14211031338)]	91833	chrX	153672473	FAM50A
chrX	[('chrX', 153700975, '+', 14211031338)]	[('chrX', 153702005, '+', 14211031338)]	91683	chrX	152760397	BGN
chrX	[('chrX', 153700975, '+', 14211031338)]	[('chrX', 153702005, '+', 14211031338)]	91701	chrX	152931681	RN7SL687P
chrX	[('chrX', 153700975, '+', 14211031338)]	[('chrX', 153702005, '+', 14211031338)]	91709	chrX	152953554	SLC6A8
chrX	[('chrX', 153700975, '+', 14211031338)]	[('chrX', 153702005, '+', 14211031338)]	91768	chrX	153200468	NAA10
chrX	[('chrX', 153702105, '+', 14211031338)]	[('chrX', 153702925, '+', 14211031338)]	91683	chrX	152760397	BGN
chrX	[('chrX', 153702105, '+', 14211031338)]	[('chrX', 153702925, '+', 14211031338)]	91710	chrX	152954922	SLC6A8
chrX	[('chrX', 153702105, '+', 14211031338)]	[('chrX', 153702925, '+', 14211031338)]	91739	chrX	153060094	SSR4
chrX	[('chrX', 153703055, '+', 14211031338)]	[('chrX', 153703955, '+', 14211031338)]	91709	chrX	152953554	SLC6A8
chrX	[('chrX', 153703055, '+', 14211031338)]	[('chrX', 153703955, '+', 14211031338)]	91716	chrX	152990323	ABCD1
chrX	[('chrX', 153703055, '+', 14211031338)]	[('chrX', 153703955, '+', 14211031338)]	91720	chrX	153059978	IDH3G
chrX	[('chrX', 153703055, '+', 14211031338)]	[('chrX', 153703955, '+', 14211031338)]	91739	chrX	153060094	SSR4
